name,Address 1,Address 2,"City, State Zip",googleMapsUrl,state,postal,source,source_date,address
"GERMAN DOBSON CVS, L.L.C.",100 NORTH BROAD ST.,,"GLOBE, AZ 85501",http://maps.google.com/maps?q=GERMAN%20DOBSON%20CVS%20LLC%2C100%20NORTH%20BROAD%20ST.%2C+GLOBE%2C+AZ+85501,AZ,85501,DEA,Oct2018,"100 NORTH BROAD ST., GLOBE, AZ 85501"
"GERMAN DOBSON CVS, L.L.C.",1212 S. GREENFIELD RD.,,"MESA, AZ 85206",http://maps.google.com/maps?q=GERMAN%20DOBSON%20CVS%20LLC%2C1212%20S.%20GREENFIELD%20RD.%2C+MESA%2C+AZ+85206,AZ,85206,DEA,Oct2018,"1212 S. GREENFIELD RD., MESA, AZ 85206"
"GERMAN DOBSON CVS, L.L.C.",18460 N. 7TH ST.,,"PHOENIX, AZ 85022",http://maps.google.com/maps?q=GERMAN%20DOBSON%20CVS%20LLC%2C18460%20N.%207TH%20ST.%2C+PHOENIX%2C+AZ+85022,AZ,85022,DEA,Oct2018,"18460 N. 7TH ST., PHOENIX, AZ 85022"
"GERMAN DOBSON CVS, L.L.C.",18591 N 59TH AVE,,"GLENDALE, AZ 85308",http://maps.google.com/maps?q=GERMAN%20DOBSON%20CVS%20LLC%2C18591%20N%2059TH%20AVE%2C+GLENDALE%2C+AZ+85308,AZ,85308,DEA,Oct2018,"18591 N 59TH AVE, GLENDALE, AZ 85308"
"GERMAN DOBSON CVS, L.L.C.",2005 N. DOBSON RD.,,"CHANDLER, AZ 85224",http://maps.google.com/maps?q=GERMAN%20DOBSON%20CVS%20LLC%2C2005%20N.%20DOBSON%20RD.%2C+CHANDLER%2C+AZ+85224,AZ,85224,DEA,Oct2018,"2005 N. DOBSON RD., CHANDLER, AZ 85224"
"GERMAN DOBSON CVS, L.L.C.",4040 N. 19TH AVE.,,"PHOENIX, AZ 85015",http://maps.google.com/maps?q=GERMAN%20DOBSON%20CVS%20LLC%2C4040%20N.%2019TH%20AVE.%2C+PHOENIX%2C+AZ+85015,AZ,85015,DEA,Oct2018,"4040 N. 19TH AVE., PHOENIX, AZ 85015"
"GERMAN DOBSON CVS, L.L.C.",4275 W. THOMAS RD.,,"PHOENIX, AZ 85019",http://maps.google.com/maps?q=GERMAN%20DOBSON%20CVS%20LLC%2C4275%20W.%20THOMAS%20RD.%2C+PHOENIX%2C+AZ+85019,AZ,85019,DEA,Oct2018,"4275 W. THOMAS RD., PHOENIX, AZ 85019"
"GOODYEAR CVS, L.L.C.",2840 N. DYSART RD.,,"GOODYEAR, AZ 85395",http://maps.google.com/maps?q=GOODYEAR%20CVS%20LLC%2C2840%20N.%20DYSART%20RD.%2C+GOODYEAR%2C+AZ+85395,AZ,85395,DEA,Oct2018,"2840 N. DYSART RD., GOODYEAR, AZ 85395"
IHS- CIBECUE HEALTH CENTER,PO BOX 80039,2 WEST 3RD STREET,"CIBECUE, AZ 85911",http://maps.google.com/maps?q=IHS%20CIBECUE%20HEALTH%20CENTER%2CPO%20BOX%2080039%2C+CIBECUE%2C+AZ+85911,AZ,85911,DEA,Oct2018,"PO BOX 80039, 2 WEST 3RD STREET, CIBECUE, AZ 85911"
KEY HEALTH PHARMACY LLC,560 N ESTRELLA PKWY STE B9 B10,,"GOODYEAR, AZ 85338",http://maps.google.com/maps?q=KEY%20HEALTH%20PHARMACY%20LLC%2C560%20N%20ESTRELLA%20PKWY%20STE%20B9%20B10%2C+GOODYEAR%2C+AZ+85338,AZ,85338,DEA,Oct2018,"560 N ESTRELLA PKWY STE B9 B10, GOODYEAR, AZ 85338"
KORMAN HEALTHCARE PHARMACY,5787 W ERIE ST,,"CHANDLER, AZ 85226",http://maps.google.com/maps?q=KORMAN%20HEALTHCARE%20PHARMACY%2C5787%20W%20ERIE%20ST%2C+CHANDLER%2C+AZ+85226,AZ,85226,DEA,Oct2018,"5787 W ERIE ST, CHANDLER, AZ 85226"
MARICOPA COUNTY SPECIAL HEALTH CARE DISTRICT,950 EAST VAN BUREN,,"AVONDALE, AZ 85323",http://maps.google.com/maps?q=MARICOPA%20COUNTY%20SPECIAL%20HEALTH%20CARE%20DISTRICT%2C950%20EAST%20VAN%20BUREN%2C+AVONDALE%2C+AZ+85323,AZ,85323,DEA,Oct2018,"950 EAST VAN BUREN, AVONDALE, AZ 85323"
MARICOPA COUNTY SPECIAL HEALTHCARE DISTRICT,2525 E. ROOSEVELT STREET,,"PHOENIX, AZ 85008",http://maps.google.com/maps?q=MARICOPA%20COUNTY%20SPECIAL%20HEALTHCARE%20DISTRICT%2C2525%20E.%20ROOSEVELT%20STREET%2C+PHOENIX%2C+AZ+85008,AZ,85008,DEA,Oct2018,"2525 E. ROOSEVELT STREET, PHOENIX, AZ 85008"
MAYO HOSPITAL OUTPTNT PHARM,5777 E MAYO BLVD,,"PHOENIX, AZ 85054",http://maps.google.com/maps?q=MAYO%20HOSPITAL%20OUTPTNT%20PHARM%2C5777%20E%20MAYO%20BLVD%2C+PHOENIX%2C+AZ+85054,AZ,85054,DEA,Oct2018,"5777 E MAYO BLVD, PHOENIX, AZ 85054"
MMC OUTPATIENT PHARMACY,2601 EAST ROOSEVELT,,"PHOENIX, AZ 85008",http://maps.google.com/maps?q=MMC%20OUTPATIENT%20PHARMACY%2C2601%20EAST%20ROOSEVELT%2C+PHOENIX%2C+AZ+85008,AZ,85008,DEA,Oct2018,"2601 EAST ROOSEVELT, PHOENIX, AZ 85008"
MOUNTAIN PARK HEALTH CENTER,635 EAST BASELINE ROAD,,"PHOENIX, AZ 85042",http://maps.google.com/maps?q=MOUNTAIN%20PARK%20HEALTH%20CENTER%2C635%20EAST%20BASELINE%20ROAD%2C+PHOENIX%2C+AZ+85042,AZ,85042,DEA,Oct2018,"635 EAST BASELINE ROAD, PHOENIX, AZ 85042"
"MOUNTAIN PARK HEALTH CENTER, MARYVALE",6601 W THOMAS RD.,,"PHOENIX, AZ 85033",http://maps.google.com/maps?q=MOUNTAIN%20PARK%20HEALTH%20CENTER%20MARYVALE%2C6601%20W%20THOMAS%20RD.%2C+PHOENIX%2C+AZ+85033,AZ,85033,DEA,Oct2018,"6601 W THOMAS RD., PHOENIX, AZ 85033"
RANCH PHARMACY,10769 N FRANK LLOYD WRIGHT BLVD,# A-100,"SCOTTSDALE, AZ 85259",http://maps.google.com/maps?q=RANCH%20PHARMACY%2C10769%20N%20FRANK%20LLOYD%20WRIGHT%20BLVD%2C+SCOTTSDALE%2C+AZ+85259,AZ,85259,DEA,Oct2018,"10769 N FRANK LLOYD WRIGHT BLVD, # A-100, SCOTTSDALE, AZ 85259"
REMUDA RANCH CTR. FOR ANOREXIA & BULIMIA,1245 JACK BURDEN ROAD,,"WICKENBURG, AZ 85390",http://maps.google.com/maps?q=REMUDA%20RANCH%20CTR%20FOR%20ANOREXIA%20%20BULIMIA%2C1245%20JACK%20BURDEN%20ROAD%2C+WICKENBURG%2C+AZ+85390,AZ,85390,DEA,Oct2018,"1245 JACK BURDEN ROAD, WICKENBURG, AZ 85390"
SAN CARLOS APACHE HEALTHCARE,103 MEDICINE WAY ROAD,,"PERIDOT, AZ 85542",http://maps.google.com/maps?q=SAN%20CARLOS%20APACHE%20HEALTHCARE%2C103%20MEDICINE%20WAY%20ROAD%2C+PERIDOT%2C+AZ+85542,AZ,85542,DEA,Oct2018,"103 MEDICINE WAY ROAD, PERIDOT, AZ 85542"
SUN LIFE FAMILY HEALTH CENTER,205 N. STUART BOULEVARD,,"ELOY, AZ 85131",http://maps.google.com/maps?q=SUN%20LIFE%20FAMILY%20HEALTH%20CENTER%2C205%20N.%20STUART%20BOULEVARD%2C+ELOY%2C+AZ+85131,AZ,85131,DEA,Oct2018,"205 N. STUART BOULEVARD, ELOY, AZ 85131"
SUN LIFE FAMILY HEALTH CENTER,23 MCNAB PARKWAY,,"SAN MANUEL, AZ 85631",http://maps.google.com/maps?q=SUN%20LIFE%20FAMILY%20HEALTH%20CENTER%2C23%20MCNAB%20PARKWAY%2C+SAN%20MANUEL%2C+AZ+85631,AZ,85631,DEA,Oct2018,"23 MCNAB PARKWAY, SAN MANUEL, AZ 85631"
SUN LIFE FAMILY HEALTH CENTER - FLORENCE,174 W HIGHWAY 287,,"FLORENCE, AZ 85132",http://maps.google.com/maps?q=SUN%20LIFE%20FAMILY%20HEALTH%20CENTER%20%20FLORENCE%2C174%20W%20HIGHWAY%20287%2C+FLORENCE%2C+AZ+85132,AZ,85132,DEA,Oct2018,"174 W HIGHWAY 287, FLORENCE, AZ 85132"
SUN LIFE FAMILY HEALTH CENTER - MARICOPA,44572 WEST BOWLIN RD.,,"MARICOPA, AZ 85138",http://maps.google.com/maps?q=SUN%20LIFE%20FAMILY%20HEALTH%20CENTER%20%20MARICOPA%2C44572%20WEST%20BOWLIN%20RD.%2C+MARICOPA%2C+AZ+85138,AZ,85138,DEA,Oct2018,"44572 WEST BOWLIN RD., MARICOPA, AZ 85138"
SUN LIFE FAMILY HEALTH CENTER PHARMACY,2080 W. SOUTHERN AVENUE,,"APACHE JUNCTION, AZ 85120",http://maps.google.com/maps?q=SUN%20LIFE%20FAMILY%20HEALTH%20CENTER%20PHARMACY%2C2080%20W.%20SOUTHERN%20AVENUE%2C+APACHE%20JUNCTION%2C+AZ+85120,AZ,85120,DEA,Oct2018,"2080 W. SOUTHERN AVENUE, APACHE JUNCTION, AZ 85120"
SUN LIFE FAMILY HEALTH CTR,865 N. ARIZOLA RD.,,"CASA GRANDE, AZ 85122",http://maps.google.com/maps?q=SUN%20LIFE%20FAMILY%20HEALTH%20CTR%2C865%20N.%20ARIZOLA%20RD.%2C+CASA%20GRANDE%2C+AZ+85122,AZ,85122,DEA,Oct2018,"865 N. ARIZOLA RD., CASA GRANDE, AZ 85122"
TON SAN SIMON HEALTH CENTER,HWY 86/MILE MARKER 74,"PO BOX 8150, ROUTE HC01","SELLS, AZ 85634",http://maps.google.com/maps?q=TON%20SAN%20SIMON%20HEALTH%20CENTER%2CHWY%2086/MILE%20MARKER%2074%2C+SELLS%2C+AZ+85634,AZ,85634,DEA,Oct2018,"HWY 86/MILE MARKER 74, PO BOX 8150, ROUTE HC01, SELLS, AZ 85634"
TON SAN XAVIER HEALTH CENTER,7900 S J STOCK RD,,"TUCSON, AZ 85746",http://maps.google.com/maps?q=TON%20SAN%20XAVIER%20HEALTH%20CENTER%2C7900%20S%20J%20STOCK%20RD%2C+TUCSON%2C+AZ+85746,AZ,85746,DEA,Oct2018,"7900 S J STOCK RD, TUCSON, AZ 85746"
TON SANTA ROSA HEALTH CENTER,"FEDERAL RTE 15, MM 12","PO BOX 8700, ROUTE 8HC01","SELLS, AZ 85634",http://maps.google.com/maps?q=TON%20SANTA%20ROSA%20HEALTH%20CENTER%2CFEDERAL%20RTE%2015%2C%20MM%2012%2C+SELLS%2C+AZ+85634,AZ,85634,DEA,Oct2018,"FEDERAL RTE 15, MM 12, PO BOX 8700, ROUTE 8HC01, SELLS, AZ 85634"
TON SELLS HOSPITAL,"PO BOX 548, 1 MESQUTIE DR.",,"SELLS, AZ 85634",http://maps.google.com/maps?q=TON%20SELLS%20HOSPITAL%2CPO%20BOX%20548%2C%201%20MESQUTIE%20DR.%2C+SELLS%2C+AZ+85634,AZ,85634,DEA,Oct2018,"PO BOX 548, 1 MESQUTIE DR., SELLS, AZ 85634"
UNIVERSITY OF ARIZONA,KIM BIRMINGHAM / PHARMACY,1224 E. LOWELL ST. BLDG 95,"TUCSON, AZ 85721",http://maps.google.com/maps?q=UNIVERSITY%20OF%20ARIZONA%2CKIM%20BIRMINGHAM%20/%20PHARMACY%2C+TUCSON%2C+AZ+85721,AZ,85721,DEA,Oct2018,"KIM BIRMINGHAM / PHARMACY, 1224 E. LOWELL ST. BLDG 95, TUCSON, AZ 85721"
USAF- 355TH MEDICAL GROUP/SGAL,4175 S ALAMO AVE BLDG 400,BLDG 400,"DAVIS MONTHAN AFB, AZ 85707",http://maps.google.com/maps?q=USAF%20TH%20MEDICAL%20GROUPSGAL%2C4175%20S%20ALAMO%20AVE%20BLDG%20400%2C+DAVIS%20MONTHAN%20AFB%2C+AZ+85707,AZ,85707,DEA,Oct2018,"4175 S ALAMO AVE BLDG 400, BLDG 400, DAVIS MONTHAN AFB, AZ 85707"
USAF- 56 MEDICAL GROUP SGL,7219 N LITCHFIELD RD,BLDG 1130,"LUKE AFB, AZ 85309",http://maps.google.com/maps?q=USAF%20%20MEDICAL%20GROUP%20SGL%2C7219%20N%20LITCHFIELD%20RD%2C+LUKE%20AFB%2C+AZ+85309,AZ,85309,DEA,Oct2018,"7219 N LITCHFIELD RD, BLDG 1130, LUKE AFB, AZ 85309"
USAF-56 MEDICAL GROUP SGSD,7040 N 138TH AVE BLDG 1514,USAF-SATELLITE PHARMACY,"LUKE AFB, AZ 85309",http://maps.google.com/maps?q=USAF%20MEDICAL%20GROUP%20SGSD%2C7040%20N%20138TH%20AVE%20BLDG%201514%2C+LUKE%20AFB%2C+AZ+85309,AZ,85309,DEA,Oct2018,"7040 N 138TH AVE BLDG 1514, USAF-SATELLITE PHARMACY, LUKE AFB, AZ 85309"
USPHS INDIAN HOSPITAL,"HIGHWAY 73, MILEPOST 342",,"WHITERIVER, AZ 85941",http://maps.google.com/maps?q=USPHS%20INDIAN%20HOSPITAL%2CHIGHWAY%2073%2C%20MILEPOST%20342%2C+WHITERIVER%2C+AZ+85941,AZ,85941,DEA,Oct2018,"HIGHWAY 73, MILEPOST 342, WHITERIVER, AZ 85941"
WALGREEN ARIZONA DRUG CO.,10710 WEST MCDOWELL ROAD,,"AVONDALE, AZ 85392",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C10710%20WEST%20MCDOWELL%20ROAD%2C+AVONDALE%2C+AZ+85392,AZ,85392,DEA,Oct2018,"10710 WEST MCDOWELL ROAD, AVONDALE, AZ 85392"
WALGREEN ARIZONA DRUG CO.,1135 N MESA DRIVE,,"MESA, AZ 85201",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C1135%20N%20MESA%20DRIVE%2C+MESA%2C+AZ+85201,AZ,85201,DEA,Oct2018,"1135 N MESA DRIVE, MESA, AZ 85201"
WALGREEN ARIZONA DRUG CO.,1305 S GREENFIELD RD,,"MESA, AZ 85206",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C1305%20S%20GREENFIELD%20RD%2C+MESA%2C+AZ+85206,AZ,85206,DEA,Oct2018,"1305 S GREENFIELD RD, MESA, AZ 85206"
WALGREEN ARIZONA DRUG CO.,1451 N DYSART ROAD,,"AVONDALE, AZ 85323",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C1451%20N%20DYSART%20ROAD%2C+AVONDALE%2C+AZ+85323,AZ,85323,DEA,Oct2018,"1451 N DYSART ROAD, AVONDALE, AZ 85323"
WALGREEN ARIZONA DRUG CO.,1514 E FLORENCE BLVD,,"CASA GRANDE, AZ 85122",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C1514%20E%20FLORENCE%20BLVD%2C+CASA%20GRANDE%2C+AZ+85122,AZ,85122,DEA,Oct2018,"1514 E FLORENCE BLVD, CASA GRANDE, AZ 85122"
WALGREEN ARIZONA DRUG CO.,17088 W BELL RD,,"SURPRISE, AZ 85374",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C17088%20W%20BELL%20RD%2C+SURPRISE%2C+AZ+85374,AZ,85374,DEA,Oct2018,"17088 W BELL RD, SURPRISE, AZ 85374"
WALGREEN ARIZONA DRUG CO.,1745 E SOUTHERN AVE,,"TEMPE, AZ 85282",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C1745%20E%20SOUTHERN%20AVE%2C+TEMPE%2C+AZ+85282,AZ,85282,DEA,Oct2018,"1745 E SOUTHERN AVE, TEMPE, AZ 85282"
WALGREEN ARIZONA DRUG CO.,1880 E IRVINGTON ROAD,,"TUCSON, AZ 85714",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C1880%20E%20IRVINGTON%20ROAD%2C+TUCSON%2C+AZ+85714,AZ,85714,DEA,Oct2018,"1880 E IRVINGTON ROAD, TUCSON, AZ 85714"
WALGREEN ARIZONA DRUG CO.,1919 N DOBSON RD,,"CHANDLER, AZ 85224",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C1919%20N%20DOBSON%20RD%2C+CHANDLER%2C+AZ+85224,AZ,85224,DEA,Oct2018,"1919 N DOBSON RD, CHANDLER, AZ 85224"
WALGREEN ARIZONA DRUG CO.,204 E BELL RD,,"PHOENIX, AZ 85022",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C204%20E%20BELL%20RD%2C+PHOENIX%2C+AZ+85022,AZ,85022,DEA,Oct2018,"204 E BELL RD, PHOENIX, AZ 85022"
WALGREEN ARIZONA DRUG CO.,2880 N CENTRE COURT,,"PRESCOTT VALLEY, AZ 86314",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C2880%20N%20CENTRE%20COURT%2C+PRESCOTT%20VALLEY%2C+AZ+86314,AZ,86314,DEA,Oct2018,"2880 N CENTRE COURT, PRESCOTT VALLEY, AZ 86314"
WALGREEN ARIZONA DRUG CO.,3361 NORTH LITCHFIELD RD,,"GOODYEAR, AZ 85395",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C3361%20NORTH%20LITCHFIELD%20RD%2C+GOODYEAR%2C+AZ+85395,AZ,85395,DEA,Oct2018,"3361 NORTH LITCHFIELD RD, GOODYEAR, AZ 85395"
WALGREEN ARIZONA DRUG CO.,3402 N CENTRAL AVE,,"PHOENIX, AZ 85012",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C3402%20N%20CENTRAL%20AVE%2C+PHOENIX%2C+AZ+85012,AZ,85012,DEA,Oct2018,"3402 N CENTRAL AVE, PHOENIX, AZ 85012"
WALGREEN ARIZONA DRUG CO.,3420 N. SCOTTSDALE RD,,"SCOTTSDALE, AZ 85251",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C3420%20N.%20SCOTTSDALE%20RD%2C+SCOTTSDALE%2C+AZ+85251,AZ,85251,DEA,Oct2018,"3420 N. SCOTTSDALE RD, SCOTTSDALE, AZ 85251"
WALGREEN ARIZONA DRUG CO.,3450 W. DUNLAP AVE,,"PHOENIX, AZ 85051",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C3450%20W.%20DUNLAP%20AVE%2C+PHOENIX%2C+AZ+85051,AZ,85051,DEA,Oct2018,"3450 W. DUNLAP AVE, PHOENIX, AZ 85051"
WALGREEN ARIZONA DRUG CO.,3605 E THOMAS RD,,"PHOENIX, AZ 85018",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C3605%20E%20THOMAS%20RD%2C+PHOENIX%2C+AZ+85018,AZ,85018,DEA,Oct2018,"3605 E THOMAS RD, PHOENIX, AZ 85018"
WALGREEN ARIZONA DRUG CO.,3800 W. INA RD,,"TUCSON, AZ 85741",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C3800%20W.%20INA%20RD%2C+TUCSON%2C+AZ+85741,AZ,85741,DEA,Oct2018,"3800 W. INA RD, TUCSON, AZ 85741"
WALGREEN ARIZONA DRUG CO.,3960 E CHANDLER BLVD,,"PHOENIX, AZ 85048",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C3960%20E%20CHANDLER%20BLVD%2C+PHOENIX%2C+AZ+85048,AZ,85048,DEA,Oct2018,"3960 E CHANDLER BLVD, PHOENIX, AZ 85048"
WALGREEN ARIZONA DRUG CO.,4249 W GLENDALE AVE,,"PHOENIX, AZ 85051",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C4249%20W%20GLENDALE%20AVE%2C+PHOENIX%2C+AZ+85051,AZ,85051,DEA,Oct2018,"4249 W GLENDALE AVE, PHOENIX, AZ 85051"
WALGREEN ARIZONA DRUG CO.,4685 E GRANT RD,,"TUCSON, AZ 85712",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C4685%20E%20GRANT%20RD%2C+TUCSON%2C+AZ+85712,AZ,85712,DEA,Oct2018,"4685 E GRANT RD, TUCSON, AZ 85712"
WALGREEN ARIZONA DRUG CO.,4766 E QUEEN CREEK RD,,"GILBERT, AZ 85297",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C4766%20E%20QUEEN%20CREEK%20RD%2C+GILBERT%2C+AZ+85297,AZ,85297,DEA,Oct2018,"4766 E QUEEN CREEK RD, GILBERT, AZ 85297"
WALGREEN ARIZONA DRUG CO.,4965 W BELL ROAD,,"GLENDALE, AZ 85308",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C4965%20W%20BELL%20ROAD%2C+GLENDALE%2C+AZ+85308,AZ,85308,DEA,Oct2018,"4965 W BELL ROAD, GLENDALE, AZ 85308"
WALGREEN ARIZONA DRUG CO.,5101 WEST INDIAN SCHOOL,,"PHOENIX, AZ 85031",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C5101%20WEST%20INDIAN%20SCHOOL%2C+PHOENIX%2C+AZ+85031,AZ,85031,DEA,Oct2018,"5101 WEST INDIAN SCHOOL, PHOENIX, AZ 85031"
WALGREEN ARIZONA DRUG CO.,55 W. APACHE TRAIL,,"APACHE JUNCTION, AZ 85120",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C55%20W.%20APACHE%20TRAIL%2C+APACHE%20JUNCTION%2C+AZ+85120,AZ,85120,DEA,Oct2018,"55 W. APACHE TRAIL, APACHE JUNCTION, AZ 85120"
WALGREEN ARIZONA DRUG CO.,6501 E GREENWAY PKWY BLDG 1,,"SCOTTSDALE, AZ 85254",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C6501%20E%20GREENWAY%20PKWY%20BLDG%201%2C+SCOTTSDALE%2C+AZ+85254,AZ,85254,DEA,Oct2018,"6501 E GREENWAY PKWY BLDG 1, SCOTTSDALE, AZ 85254"
WALGREEN ARIZONA DRUG CO.,6767 E. BROADWAY BLVD.,,"TUCSON, AZ 85710",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C6767%20E.%20BROADWAY%20BLVD.%2C+TUCSON%2C+AZ+85710,AZ,85710,DEA,Oct2018,"6767 E. BROADWAY BLVD., TUCSON, AZ 85710"
WALGREEN ARIZONA DRUG CO.,7011 E. SHEA BLVD.,,"SCOTTSDALE, AZ 85254",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C7011%20E.%20SHEA%20BLVD.%2C+SCOTTSDALE%2C+AZ+85254,AZ,85254,DEA,Oct2018,"7011 E. SHEA BLVD., SCOTTSDALE, AZ 85254"
WALGREEN ARIZONA DRUG CO.,7111 E. GOLF LINKS RD.,,"TUCSON, AZ 85730",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C7111%20E.%20GOLF%20LINKS%20RD.%2C+TUCSON%2C+AZ+85730,AZ,85730,DEA,Oct2018,"7111 E. GOLF LINKS RD., TUCSON, AZ 85730"
WALGREEN ARIZONA DRUG CO.,785 S. COOPER ROAD,,"GILBERT, AZ 85233",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C785%20S.%20COOPER%20ROAD%2C+GILBERT%2C+AZ+85233,AZ,85233,DEA,Oct2018,"785 S. COOPER ROAD, GILBERT, AZ 85233"
WALGREEN ARIZONA DRUG CO.,9050 W UNION HILLS DRIVE,,"PEORIA, AZ 85382",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C9050%20W%20UNION%20HILLS%20DRIVE%2C+PEORIA%2C+AZ+85382,AZ,85382,DEA,Oct2018,"9050 W UNION HILLS DRIVE, PEORIA, AZ 85382"
"ARIZONA CVS STORES, L.L.C.",75 N. LAKE HAVASU AVE.,,"LAKE HAVASU CITY, AZ 86403",http://maps.google.com/maps?q=ARIZONA%20CVS%20STORES%20LLC%2C75%20N.%20LAKE%20HAVASU%20AVE.%2C+LAKE%20HAVASU%20CITY%2C+AZ+86403,AZ,86403,DEA,Oct2018,"75 N. LAKE HAVASU AVE., LAKE HAVASU CITY, AZ 86403"
MARIPOSA PHARMACY,1852 N. MASTICK WAY,,"NOGALES, AZ 85621",http://maps.google.com/maps?q=MARIPOSA%20PHARMACY%2C1852%20N.%20MASTICK%20WAY%2C+NOGALES%2C+AZ+85621,AZ,85621,DEA,Oct2018,"1852 N. MASTICK WAY, NOGALES, AZ 85621"
US ARMY- RAYMOND W BLISS HLTH CNT,2240 E. WINROW RD,ROOM 102-24,"FORT HUACHUCA, AZ 85613",http://maps.google.com/maps?q=US%20ARMY%20RAYMOND%20W%20BLISS%20HLTH%20CNT%2C2240%20E.%20WINROW%20RD%2C+FORT%20HUACHUCA%2C+AZ+85613,AZ,85613,DEA,Oct2018,"2240 E. WINROW RD, ROOM 102-24, FORT HUACHUCA, AZ 85613"
VERDE VALLEY MEDICAL CENTER RETAIL PHARMACY,269 S. CANDY LANE,,"COTTONWOOD, AZ 86326",http://maps.google.com/maps?q=VERDE%20VALLEY%20MEDICAL%20CENTER%20RETAIL%20PHARMACY%2C269%20S.%20CANDY%20LANE%2C+COTTONWOOD%2C+AZ+86326,AZ,86326,DEA,Oct2018,"269 S. CANDY LANE, COTTONWOOD, AZ 86326"
WALGREEN ARIZONA DRUG CO.,1950 E FRY BLVD,,"SIERRA VISTA, AZ 85635",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C1950%20E%20FRY%20BLVD%2C+SIERRA%20VISTA%2C+AZ+85635,AZ,85635,DEA,Oct2018,"1950 E FRY BLVD, SIERRA VISTA, AZ 85635"
WALGREEN ARIZONA DRUG CO.,25 LAKE HAVASU AVE S,,"LAKE HAVASU CITY, AZ 86403",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C25%20LAKE%20HAVASU%20AVE%20S%2C+LAKE%20HAVASU%20CITY%2C+AZ+86403,AZ,86403,DEA,Oct2018,"25 LAKE HAVASU AVE S, LAKE HAVASU CITY, AZ 86403"
WALGREEN ARIZONA DRUG CO.,2801 S 4TH AVE,,"YUMA, AZ 85364",http://maps.google.com/maps?q=WALGREEN%20ARIZONA%20DRUG%20CO%2C2801%20S%204TH%20AVE%2C+YUMA%2C+AZ+85364,AZ,85364,DEA,Oct2018,"2801 S 4TH AVE, YUMA, AZ 85364"
WINSLOW INDIAN HEALTH CARE,ATTN:PHARMACY,500 N. INDIANA AVE.,"WINSLOW, AZ 86047",http://maps.google.com/maps?q=WINSLOW%20INDIAN%20HEALTH%20CARE%2CATTN%3APHARMACY%2C+WINSLOW%2C+AZ+86047,AZ,86047,DEA,Oct2018,"ATTN:PHARMACY, 500 N. INDIANA AVE., WINSLOW, AZ 86047"
ALAMO CLINIC,ON HIGHWAY 169,PO BOX 5907,"MAGDALENA, NM 87825",http://maps.google.com/maps?q=ALAMO%20CLINIC%2CON%20HIGHWAY%20169%2C+MAGDALENA%2C+NM+87825,NM,87825,DEA,Oct2018,"ON HIGHWAY 169, PO BOX 5907, MAGDALENA, NM 87825"
