name,source,address,postal,state,lat,lng,city
QFC PHARMACY 858,DEA,"1531 NE 145TH, SEATTLE, WA 98155",98155,WA,47.733031,-122.311,SEATTLE
KAISER FOUNDATION HEALTH PLAN OF WASHINGTON,DEA,"BURIEN BRANCH, 140 SW 146TH ST, SEATTLE, WA 98166",98166,WA,47.4729337,-122.335607,SEATTLE
UNIVERSITY MEDICAL CENTER PHARMACY OUTPATIENT,DEA,"1959 NE PACIFIC ST, BOX 356015, SEATTLE, WA 98195",98195,WA,47.6499333,-122.3084015,SEATTLE
SCHEURER FAMILY PHARMACY,DEA,"8866 S UNIONVILLE RD, SEBEWAING, MI 48759",48759,MI,43.72452089999999,-83.4458112,SEBEWAING
SEELEY SWAN PHARMACY,DEA,"PO BOX 930, 3027 HWY 83, LAZY PINES MALL #J, SEELEY LAKE, MT 59868",59868,MT,,,SEELEY LAKE
"HOLIDAY CVS, L.L.C.",DEA,"704 W MARTIN LUTHER KING JR BLVD, SEFFNER, FL 33584",33584,FL,27.9811453,-82.28661330000001,SEFFNER
"WALGREEN EASTERN CO., INC.",DEA,"655 MIDDLE COUNTRY RD, SELDEN, NY 11784",11784,NY,40.86753700000001,-73.0348614,SELDEN
WEIS PHARMACY #226,DEA,"719 ROUTE 522, SELINSGROVE, PA 17870",17870,PA,40.8122631,-76.9142828,SELINSGROVE
SERGEANT BLUFF PHARMACY,DEA,"105 GAUL DR, SUITE A, SERGEANT BLUFF, IA 51054",51054,IA,42.3992643,-96.35144609999999,SERGEANT BLUFF
GIBSON PRESCRIPTION PHARMACY,DEA,"205 W CEDAR CREEK PKWY, STE A-1, P O BOX 43642, SEVEN POINTS, TX 75143",75143,TX,,,SEVEN POINTS
HERITAGE VALLEY PHARMACY SEWICKLEY CAMP,DEA,"720 BLACKBURN ROAD, SEWICKLEY, PA 15143",15143,PA,40.542798,-80.178328,SEWICKLEY
USAF- SEYMOUR JOHNSON AFB,DEA,"1050 JABARA AVE, BUILDING 2800, SEYMOUR JOHNSON AFB, NC 27531",27531,NC,35.3607299,-77.9624104,SEYMOUR JOHNSON AFB
USAF- SHAW AFB,DEA,"420 POLIFKA DRIVE, ATTN: LOGISTICS, SHAW AFB, SC 29152",29152,SC,,,SHAW AFB
USAF - SHAW AFB,DEA,"370 RHODES AVENUE, SHAW AFB, SC 29152",29152,SC,,,SHAW AFB
MEDICAL CENTER PHARMACY,DEA,"8901 W. 74TH STREET, SHAWNEE MISSION, KS 66204",66204,KS,38.9944309,-94.6889303,SHAWNEE MISSION
WALGREEN CO.,DEA,"1029 N 14TH ST, SHEBOYGAN, WI 53081",53081,WI,43.7558979,-87.7221974,SHEBOYGAN
NORTHTOWN DRUG,DEA,"333 MAIN STREET, SHELBY, MT 59474",59474,MT,,,SHELBY
"KENTUCKY PHARMACY #1,LLC",DEA,"182 FRANKFORT ROAD, SHELBYVILLE, KY 40065",40065,KY,38.2085511,-85.20481099999999,SHELBYVILLE
LEWIS FAMILY DRUG #52,DEA,"610 PARK STREET, P.O. BOX 455, SHELDON, IA 51201",51201,IA,43.1857844,-95.8473149,SHELDON
WASHINGTON CORRECTIONS CENTER,DEA,"2321 W DAYTON AIRPORT ROAD, PO BOX 900, SHELTON, WA 98584",98584,WA,47.2456112,-123.1859357,SHELTON
USAF- SHEPPARD AFB CLINIC -  82ND MEDICAL GROUP,DEA,"82ND MEDICAL GROUP/SGSL, 149 HART STREET, SUITE 7, SHEPPARD AFB, TX 76311",76311,TX,,,SHEPPARD AFB
"GARFIELD BEACH CVS, L.L.C.",DEA,"14735 VENTURA BLVD., SHERMAN OAKS, CA 91403",91403,CA,34.1526171,-118.4541898,SHERMAN OAKS
US PUBLIC HLTH SERV IND HOSP,DEA,"HWY 491 NORTH, BOX 160, SHIPROCK, NM 87420",87420,NM,,,SHIPROCK
ICHS SHORELINE PHARMACY,DEA,"16549 AURORA AVE N, SHORELINE, WA 98133",98133,WA,,,SHORELINE
"CVS PHARMACY, INC.",DEA,"197 BOSTON TURNPIKE RTE 9, SHREWSBURY, MA 01545",01545,MA,42.2746817,-71.74607449999999,SHREWSBURY
LEWIS FAMILY DRUG #67,DEA,"420 SECOND AVE, SIBLEY, IA 51249",51249,IA,43.4048854,-95.7514765,SIBLEY
ESSENTIA HEALTH SILVER BAY PHARMACY,DEA,"99 EDISON BLVD SUITE L, SILVER BAY, MN 55614",55614,MN,,,SILVER BAY
MEDSTAR PHARMACY (STORE #7),DEA,"3305 N. LEISUREWORLD BOULEVARD, SILVER SPRING, MD 20906",20906,MD,,,SILVER SPRING
USN- BRANCH MEDICAL CLINIC - BANGOR,DEA,"2050 BARB ST, SUITE 'A', SILVERDALE, WA 98315",98315,WA,,,SILVERDALE
NORTHWOODS LODGE PHARMACY,DEA,"2321 SCHOLD PLACE NW, SILVERDALE, WA 98383",98383,WA,,,SILVERDALE
LEWIS FAMILY DRUG #59,DEA,"143 S MAIN AVE, SIOUX CENTER, IA 51250",51250,IA,,,SIOUX CENTER
SIOUX CENTER HEALTH,DEA,"1101 9 TH ST SE, SIOUX CENTER, IA 51250",51250,IA,,,SIOUX CENTER
WALGREEN CO.,DEA,"1900 HAMILTON BLVD, SIOUX CITY, IA 51104",51104,IA,,,SIOUX CITY
"AMERIPHARM, INC",DEA,"2503 E 54TH ST. N, SIOUX FALLS, SD 57104",57104,SD,,,SIOUX FALLS
WOODROW WILSON KEEBLE MEMORIAL HEALTH CARE CTR,DEA,"ATTN: PHARMACY, 100 LAKE TRAVERSE DRIVE, SISSETON, SD 57262",57262,SD,,,SISSETON
COTEAU DES PRAIRIES HOSPITAL,DEA,"205 ORCHARD DRIVE, SISSETON, SD 57262",57262,SD,,,SISSETON
"CAMERLIN ENTERPRISES, LLC",DEA,"615 WELLS STREET, SISTERSVILLE, WV 26175",26175,WV,,,SISTERSVILLE
PHARMACY DEPARTMENT,DEA,"MT EDGECUMBE HOSPITAL, 222 TONGASS DRIVE, SITKA, AK 99835",99835,AK,,,SITKA
REDINGTON-FAIRVIEW GEN HOSP,DEA,"46 FAIRVIEW AVENUE, PO BOX 468, SKOWHEGAN, ME 04976",04976,ME,,,SKOWHEGAN
"WALGREEN LOUISIANA CO., INC.",DEA,"1260 FRONT STREET, SLIDELL, LA 70458",70458,LA,,,SLIDELL
"NORTH CAROLINA CVS PHARMACY, L.L.C.",DEA,"1180 N. BRIGHT LEAF BLVD., SMITHFIELD, NC 27577",27577,NC,,,SMITHFIELD
LEE'S MARKETPLACE PHARMACY,DEA,"850 SOUTH MAIN, SMITHFIELD, UT 84335",84335,UT,,,SMITHFIELD
RIDGE PHARMACY,DEA,"7730 CENTER BLVD SE, SNOQUALMIE, WA 98065",98065,WA,,,SNOQUALMIE
WALGREEN CO.,DEA,"600 S HWY 27, SOMERSET, KY 42501",42501,KY,,,SOMERSET
NORTHSIDE SOMERSET PHARMACY,DEA,"110 WEST MAIN STREET, SOMERSET, OH 43783",43783,OH,,,SOMERSET
"WALGREEN EASTERN CO., INC.",DEA,"129 SOMERSET ST, SOMERVILLE, NJ 08876",08876,NJ,,,SOMERVILLE
DENNARD'S LTC,DEA,"804 SECOND STREET, SOPERTON, GA 30457",30457,GA,,,SOPERTON
SOUTH BEND PHARMACY INC,DEA,"101 WILLAPA AVENUE, SOUTH BEND, WA 98586",98586,WA,,,SOUTH BEND
SOUTH HERO PHARMACY LLC,DEA,"330-334 ROUTE 2, SOUTH HERO, VT 05486",05486,VT,,,SOUTH HERO
UNIVERSITY OF UTAH SOUTH JORDAN PHARMACY,DEA,"5126 WEST DAYBREAK PARKWAY, ROOM 101, SOUTH JORDAN, UT 84009",84009,UT,,,SOUTH JORDAN
TWIN CITY PHARMACY,DEA,"1708 PARK AVENUE, SOUTH PLAINFIELD, NJ 07080",07080,NJ,,,SOUTH PLAINFIELD
SUNSHINE CENTER PHARMACY,DEA,"1166 OLD MISSION ROAD, SOUTH SAN FRANCISCO, CA 94080",94080,CA,,,SOUTH SAN FRANCISCO
KAISER PERMANENTE PHARMACY #351,DEA,"1200 EL CAMINO REAL, SOUTH SAN FRANCISCO, CA 94080",94080,CA,,,SOUTH SAN FRANCISCO
SOUTH SHORE HOSPITAL,DEA,"KRISTOPHER YOUNG PHARMD, 55 FOGG ROAD, SOUTH WEYMOUTH, MA 02190",02190,MA,,,SOUTH WEYMOUTH
SOUTHRIFTY DRUG INC,DEA,"54 JAGGER LANE, SOUTHAMPTON, NY 11968",11968,NY,,,SOUTHAMPTON
WALGREEN CO.,DEA,"29030 NORTHWESTERN HWY, SOUTHFIELD, MI 48034",48034,MI,,,SOUTHFIELD
ALPHARM CORPORATION,DEA,"DBA NORTHLAND MEDICAL BLDG., 20905 GREENFIELD ROAD, SOUTHFIELD, MI 48075",48075,MI,,,SOUTHFIELD
BYRON DRUGS,DEA,"13355 DIX TOLEDO ROAD, SOUTHGATE, MI 48195",48195,MI,,,SOUTHGATE
MOODY HEALTH MART PHARMACY,DEA,"109 E BROADWAY, SPARTA, IL 62286",62286,IL,,,SPARTA
"SOUTH CAROLINA CVS PHARMACY, L.L.C.",DEA,"2397 REIDVILLE ROAD,, SPARTANBURG, SC 29301",29301,SC,,,SPARTANBURG
WALGREEN CO.,DEA,"2410 REIDVILLE ROAD, SPARTANBURG, SC 29301",29301,SC,,,SPARTANBURG
THRIFTY WHITE PHARMACY #042,DEA,"715 S GRAND AVENUE, SPENCER, IA 51301",51301,IA,,,SPENCER
LEWIS FAIMLY DRUG #54,DEA,"LEWIS FAMILY DRUG LLC, 2202 17TH ST, SPIRIT LAKE, IA 51360",51360,IA,,,SPIRIT LAKE
GENEVA WOODS PHARMACY,DEA,"3808 N SULLIVAN RD, BLDG N-15, STE 104, SPOKANE VALLEY, WA 99216",99216,WA,,,SPOKANE VALLEY
WALGREEN CO.,DEA,"7905 N DIVISION ST, SPOKANE, WA 99208",99208,WA,,,SPOKANE
"HOLIDAY CVS, L.L.C.",DEA,"11115 SPRING HILL DR, SPRING HILL, FL 34609",34609,FL,,,SPRING HILL
WALGREEN CO.,DEA,"7304A LOUETTA ROAD, SPRING, TX 77379",77379,TX,,,SPRING
COUNTY MARKET PHARMACY 228,DEA,"1903 W. MONROE STREET, SPRINGFIELD, IL 62704",62704,IL,,,SPRINGFIELD
WALGREEN CO.,DEA,"2020 S MAC ARTHUR BLVD, SPRINGFIELD, IL 62704",62704,IL,,,SPRINGFIELD
"CVS PHARMACY, INC.",DEA,"615-621 BELMONT AVENUE, SPRINGFIELD, MA 01108",01108,MA,,,SPRINGFIELD
"WALGREEN EASTERN CO., INC.",DEA,"501 SUMNER AVENUE, SPRINGFIELD, MA 01108",01108,MA,,,SPRINGFIELD
"CVS PHARMACY, INC.",DEA,"600 STATE ST, SPRINGFIELD, MA 01109",01109,MA,,,SPRINGFIELD
BAYSTATE MEDICAL CENTER INC,DEA,"759 CHESTNUT ST, SPRINGFIELD, MA 01199",01199,MA,,,SPRINGFIELD
SPRINGFIELD REGIONAL MEDICAL CENTER,DEA,"100 MEDICAL CENTER DRIVE, SPRINGFIELD, OH 45504",45504,OH,,,SPRINGFIELD
KAISER PERMANENTE SPRINGFIELD,DEA,"6501 LOISDALE COURT, SPRINGFIELD, VA 22150",22150,VA,,,SPRINGFIELD
SPRINGFIELD PHARMACY INC,DEA,"262 RIVER STREET, SPRINGFIELD, VT 05156",05156,VT,,,SPRINGFIELD
"NORTHWESTERN MEDICAL CTR, INC",DEA,"133 FAIRFIELD STREET, ST ALBANS, VT 05478",05478,VT,,,ST ALBANS
"RURAL HEALTH CARE, INC",DEA,"105 WHITEHALL DRIVE, SUITES 109-114, ST AUGUSTINE, FL 32086",32086,FL,,,ST AUGUSTINE
WALGREEN CO.,DEA,"2505 W. DIVISION ST., ST CLOUD, MN 56301",56301,MN,,,ST CLOUD
GAUTHIER'S PHARMACY INC,DEA,"415 RAILROAD ST, ST JOHNSBURY, VT 05819",05819,VT,,,ST JOHNSBURY
LAKELAND MEDICAL CENTER ST JOSEPH,DEA,"1234 NAPIER AVENUE, ST JOSEPH, MI 49085",49085,MI,,,ST JOSEPH
LAKELAND PHARMACY SHOPPE,DEA,"3900 HOLLYWOOD ROAD, ST JOSEPH, MI 49085",49085,MI,,,ST JOSEPH
PARK NICOLLET PHARMACY,DEA,"3931 LOUISIANA AVE, ST LOUIS PARK, MN 55426",55426,MN,,,ST LOUIS PARK
BENEWAH COMMUNITY HOSPITAL,DEA,"229 S. 7TH STREET, ST MARIES, ID 83861",83861,ID,,,ST MARIES
JOINT TWNSHP DIST MEM'RL HOSP,DEA,"PHARMACY DEPARTMENT, 200 ST CLAIR STREET, ST MARYS, OH 45885",45885,OH,,,ST MARYS
PEMBERTON PHARMACY & GIFT ST MICHAELS,DEA,"204 S TALBOT ST, PO BOX 1139, ST MICHAELS, MD 21663",21663,MD,,,ST MICHAELS
"GRAND ST. PAUL CVS, L.L.C.",DEA,"499 SNELLING AVE. N., ST PAUL, MN 55104",55104,MN,,,ST PAUL
"GRAND ST. PAUL CVS, L.L.C.",DEA,"810 MARYLAND AVENUE EAST, ST PAUL, MN 55106",55106,MN,,,ST PAUL
WESTSIDE COMMUNITY HEALTH SERVICES PHARMACY,DEA,"153 CESAR CHAVEZ ST, ST PAUL, MN 55107",55107,MN,,,ST PAUL
WALGREEN CO.,DEA,"5420-9TH ST NORTH, ST PETERSBURG, FL 33703",33703,FL,,,ST PETERSBURG
AIDS HEALTHCARE FOUNDATION,DEA,"3400 26TH AVE S, ST PETERSBURG, FL 33711",33711,FL,,,ST PETERSBURG
"STAPLEY PHARMACY, INC.",DEA,"102 EAST CITY CENTER, ST. GEORGE, UT 84770",84770,UT,,,ST. GEORGE
IHC WATSON DIXIE PHARMACY,DEA,"1380 EAST 480 SOUTH, SUITE 1200, ST. GEORGE, UT 84790",84790,UT,,,ST. GEORGE
CONFEDERATED SALISH & KOOTENAI TRIBES,DEA,"HEALTH & HUMAN SERVICES DEPT, 35401 MISSION DRIVE, P. O. BOX 880, ST. IGNATIUS, MT 59865",59865,MT,,,ST. IGNATIUS
STANFORD UNIVERSITY STUDENT,DEA,"HEALTH PHARMACY, 866 CAMPUS DRIVE, STANFORD, CA 94305",94305,CA,,,STANFORD
DAKOTA DRUG CO OF STANLEY,DEA,"107 S MAIN STREET, P.O. BOX 460, STANLEY, ND 58784",58784,ND,,,STANLEY
UNIVERSITY OF UTAH,DEA,"220 MILLPOND ROAD, #100, STANSBURY PARK, UT 84074",84074,UT,,,STANSBURY PARK
QFC PHARMACY 879,DEA,"27008 92ND AVE NW, STANWOOD, WA 98292",98292,WA,,,STANWOOD
VICTORY RX LLC,DEA,"395 FOREST AVENUE, STATEN ISLAND, NY 10301",10301,NY,,,STATEN ISLAND
DONGAN HILLS PHARMACY,DEA,"1560 RICHMOND RD, STATEN ISLAND, NY 10304",10304,NY,,,STATEN ISLAND
OCEAN BREEZE ASSOCIATES LLC,DEA,"1817 HYLAN BOULEVARD, STATEN ISLAND, NY 10305",10305,NY,,,STATEN ISLAND
SUPER HEALTH PHARMACY LLC,DEA,"6400 AMBOY ROAD, STATEN ISLAND, NY 10309",10309,NY,,,STATEN ISLAND
DELCO DRUGS & SPECIALTY PHARMACY INC.,DEA,"3833 RICHMOND AVE, STATEN ISLAND, NY 10312",10312,NY,,,STATEN ISLAND
"WALGREEN EASTERN CO., INC.",DEA,"1551 RICHMOND AVE, STATEN ISLAND, NY 10314",10314,NY,,,STATEN ISLAND
STATESVILLE FAMILY MEDICINE PHARMACY,DEA,"1022-C SHELTON AVE., STATESVILLE, NC 28677",28677,NC,,,STATESVILLE
SULLIVAN DRUG CO,DEA,"101 E MAIN ST, STAUNTON, IL 62088",62088,IL,,,STAUNTON
STAYTON PHARMACY,DEA,"102 MARTIN DRIVE, SUITE A, STAYTON, OR 97383",97383,OR,,,STAYTON
TANGLEWOOD PHARMACY,DEA,"DBA: TANGLEWOOD PHARMACY, 2445-A N.W. LOOP, STEPHENVILLE, TX 76401",76401,TX,,,STEPHENVILLE
FAMILY PHARMACY,DEA,"3804 EASTSIDE HIGHWAY, STEVENSVILLE, MT 59870",59870,MT,,,STEVENSVILLE
RAZOOK'S DRUG,DEA,"1518 WEST 9TH AVENUE, STILLWATER, OK 74074",74074,OK,,,STILLWATER
OKLAHOMA STATE UNIVERSITY,DEA,"STUDENT HEALTH CENTER, 1202 W FARM ROAD, STILLWATER, OK 74078",74078,OK,,,STILLWATER
KAISER FOUND HEALTH PLAN INC,DEA,"KFHP MOB 1 PHARMACY #684, 7373 WEST LANE, STOCKTON, CA 95210",95210,CA,,,STOCKTON
BJRX PHARMACY INC.,DEA,"1801 E.MARCH LANE, SUITE:B280, STOCKTON, CA 95210",95210,CA,,,STOCKTON
WALGREEN CO.,DEA,"5320 MEMORIAL DR, STONE MOUNTAIN, GA 30083",30083,GA,,,STONE MOUNTAIN
"WALGREEN EASTERN CO., INC.",DEA,"225 MAIN ST., STONEHAM, MA 02180",02180,MA,,,STONEHAM
DBA NUCARA PHARMACY #10,DEA,"621 BROAD ST., STORY CITY, IA 50248",50248,IA,,,STORY CITY
"WALGREEN EASTERN CO., INC.",DEA,"413 WASHINGTON STREET, STOUGHTON, MA 02072",02072,MA,,,STOUGHTON
STRASBURG PHARMACY,DEA,"33820 OLD VALLEY PIKE, SUITE 7, STRASBURG, VA 22657",22657,VA,,,STRASBURG
WALGREEN CO.,DEA,"950 S CENTERVILLE RD, STURGIS, MI 49091",49091,MI,,,STURGIS
GOOD HEALTH PHARMACY AT HARBOUR VIEW,DEA,"5818-D HARBOUR VIEW BLVD., SUITE 100, SUFFOLK, VA 23435",23435,VA,,,SUFFOLK
KAISER PERMANENTE SUGAR HILL - BUFORD,DEA,"MEDICAL CENTER PHARMACY, 1435 BROADMOOR BOULEVARD, SUGAR HILL, GA 30518",30518,GA,,,SUGAR HILL
PHARMTRUST PHARMACY,DEA,"1111 HIGHWAY 6 SOUTH, STE 110, SUGAR LAND, TX 77478",77478,TX,,,SUGAR LAND
EVOLUTION RX,DEA,"931 ELDRIDGE RD, SUGAR LAND, TX 77478",77478,TX,,,SUGAR LAND
WALGREEN CO.,DEA,"17330 W GRAND PKWY SOUTH, SUGAR LAND, TX 77479",77479,TX,,,SUGAR LAND
"WALGREEN LOUISIANA CO., INC.",DEA,"1021 BEGLIS PKWY, SULPHUR, LA 70663",70663,LA,,,SULPHUR
WALGREEN CO.,DEA,"1120 N MAIN STREET, SUMMERVILLE, SC 29483",29483,SC,,,SUMMERVILLE
WALGREEN CO.,DEA,"1000 BROAD ST, SUMTER, SC 29150",29150,SC,,,SUMTER
"HOLIDAY CVS, L.L.C.",DEA,"105 S PEBBLE BEACH BLVD, SUN CITY CENTER, FL 33573",33573,FL,,,SUN CITY CENTER
WALGREEN CO.,DEA,"17534 COLLINS AVE, SUNNY ISLES BEACH, FL 33160",33160,FL,,,SUNNY ISLES BEACH
YAKIMA NEIGHBORHOOD HEALTH SERVICES,DEA,"617 SCOON ROAD, SUNNYSIDE, WA 98944",98944,WA,,,SUNNYSIDE
ESSENTIA HEALTH SUPERIOR EAST PHARMACY,DEA,"2202 E 2ND STREET, SUITE 477, SUPERIOR, WI 54880",54880,WI,,,SUPERIOR
ESSENTIA HEALTH SUPERIOR PHARMACY,DEA,"3500 TOWER AVENUE, SUITE A, SUPERIOR, WI 54880",54880,WI,,,SUPERIOR
WALGREEN ARIZONA DRUG CO.,DEA,"17088 W BELL RD, SURPRISE, AZ 85374",85374,AZ,,,SURPRISE
P S A CLINIC PHARMACY,DEA,"ASSO PHARMACEUTICAL SERVICES, 2294 US HIGHWAY 70, SWANNANOA, NC 28778",28778,NC,,,SWANNANOA
WALGREEN CO.,DEA,"1340 DEKALB AVE, SYCAMORE, IL 60178",60178,IL,,,SYCAMORE
HUBBARD PHARMACY,DEA,"1351 WEST FORT WILLIAMS ST, SYLACAUGA, AL 35150",35150,AL,,,SYLACAUGA
KING KULLEN PHARMACIES CORP,DEA,"C/O PHARMACY, 271 JERICHO TURNPIKE, SYOSSET, NY 11791",11791,NY,,,SYOSSET
HARBOR PHARMACY LLC,DEA,"918 JAMES STREET, SUITE B-1, SYRACUSE, NY 13203",13203,NY,,,SYRACUSE
US ARMY- MADIGAN MEDICAL CENTER,DEA,"PHARMACY SUPPORT VAULT, BLDG 9040, TACOMA, WA 98431",98431,WA,,,TACOMA
US ARMY-OKUBO FAMILY MEDICINE CLINIC PHARMACY,DEA,"11582 C STREET, TACOMA, WA 98433",98433,WA,,,TACOMA
US ARMY-WINDER FAMILY MEDICINE CLINIC PHARMACY,DEA,"9119 MIL PARK AVE., TACOMA, WA 98433",98433,WA,,,TACOMA
WALGREEN CO.,DEA,"15225 PACIFIC AVE S, TACOMA, WA 98444",98444,WA,,,TACOMA
WALGREEN CO.,DEA,"9505 BRIDGEPORT WAY SW, TACOMA, WA 98499",98499,WA,,,TACOMA
WALGREEN CO.,DEA,"1329 UNIVERSITY BLVD. E, TAKOMA PARK, MD 20912",20912,MD,,,TAKOMA PARK
WALGREEN CO.,DEA,"3531 THOMASVILLE ROAD, TALLAHASSEE, FL 32309",32309,FL,,,TALLAHASSEE
"HOLIDAY CVS, L.L.C.",DEA,"5466 THOMASVILLE RD N, TALLAHASSEE, FL 32312",32312,FL,,,TALLAHASSEE
"RX CARE 17, LLC",DEA,"5431 N STATE RD 7, TAMARAC, FL 33319",33319,FL,,,TAMARAC
"HOLIDAY CVS, L.L.C.",DEA,"611 S HOWARD AVE, TAMPA, FL 33606",33606,FL,,,TAMPA
RX CARE SPECIALTY PHARMACY LLC,DEA,"2812 W. MLK BLVD, TAMPA, FL 33607",33607,FL,,,TAMPA
WALGREEN CO.,DEA,"3518 HENDERSON BLVD, TAMPA, FL 33609",33609,FL,,,TAMPA
BENZER FL 13 LLC,DEA,"5908 BRECKENRIDGE PARKWAY, TAMPA, FL 33610",33610,FL,,,TAMPA
WALGREEN CO.,DEA,"2115 E HILLSBOROUGH AVE, TAMPA, FL 33610",33610,FL,,,TAMPA
"HOLIDAY CVS, L.L.C.",DEA,"6701 N. DALE MABRY HWY., TAMPA, FL 33614",33614,FL,,,TAMPA
BENZER FL9 LLC,DEA,"14306 NORTH DALE MABRY HWY #D, TAMPA, FL 33618",33618,FL,,,TAMPA
PHARMACARE,DEA,"7101 KINGFISHER ST., BLDG 934, TAMPA, FL 33621",33621,FL,,,TAMPA
USAF- 6 MEDICAL GROUP/SGSL,DEA,"3250 ZEMKE AVENUE, BLDG. 1078, TAMPA, FL 33621",33621,FL,,,TAMPA
"PALMA CEIA HEALTH MART PHARMACY, INC.",DEA,"2506 S. MACDILL AVE., STE A, TAMPA, FL 33629",33629,FL,,,TAMPA
"LONGS DRUG STORES CALIFORNIA, L.L.C.",DEA,"18441 VENTURA BLVD, TARZANA, CA 91356",91356,CA,,,TARZANA
"CVS PHARMACY, INC.",DEA,"284 WINTHROP ST., TAUNTON PLZ, TAUNTON, MA 02780",02780,MA,,,TAUNTON
INTERMOUNTAIN TAYLORSVILLE PHARMACY,DEA,"3845 WEST 4700 SOUTH, TAYLORSVILLE, UT 84118",84118,UT,,,TAYLORSVILLE
US PUBLIC HLTH SERV IND HOSP,DEA,"PHARMACY DEPT/DIR OF PHARMACY, HC 61 BOX 30, TEEC NOS POS, AZ 86514",86514,AZ,,,TEEC NOS POS
AGIA PHARMACY & CAFE,DEA,"276 S. MILL ST., SUITE A, TEHACHAPI, CA 93561",93561,CA,,,TEHACHAPI
TEKOA PHARMACY,DEA,"124 N CROSBY, PO BOX 808, TEKOA, WA 99033",99033,WA,,,TEKOA
WALGREEN ARIZONA DRUG CO.,DEA,"1745 E SOUTHERN AVE, TEMPE, AZ 85282",85282,AZ,,,TEMPE
CRARY DRUG,DEA,"8941 LEWIS AVENUE, TEMPERANCE, MI 48182",48182,MI,,,TEMPERANCE
"HOLIDAY CVS, L.L.C.",DEA,"110 BULLARD PKWY, TEMPLE TERRACE, FL 33617",33617,FL,,,TEMPLE TERRACE
WALGREEN CO.,DEA,"1300 WABASH AVE, TERRE HAUTE, IN 47807",47807,IN,,,TERRE HAUTE
WALGREEN CO.,DEA,"3103 PALMER HIGHWAY, TEXAS CITY, TX 77590",77590,TX,,,TEXAS CITY
WALGREEN CO,DEA,"634 N. CHURCH STREET, THOMASTON, GA 30286",30286,GA,,,THOMASTON
"COMMUNITY GENERAL HEALTH PARTNERS, INC",DEA,"D/B/A NOVANT HEALTH THOMASVILLE MEDICAL CENTER, 207 OLD LEXINGTON ROAD, PO BOX 789, THOMASVILLE, NC 27360",27360,NC,,,THOMASVILLE
THOMASVILLE FAMILY PHARMACY,DEA,"1116 LEXINGTON AVE, THOMASVILLE, NC 27360",27360,NC,,,THOMASVILLE
U S PUBLIC HEALTH SERVICE,DEA,"PHS INDIAN HEALTH SERVICE, 3 NAVARRE BOULVEVARD, THOREAU, NM 87323",87323,NM,,,THOREAU
WALGREEN CO.,DEA,"4001 E. 120TH AVENUE, THORNTON, CO 80233",80233,CO,,,THORNTON
GENOA A QOL HEALTHCARE COMPANY LLC,DEA,"STE 204, 8989 HURON ST, THORNTON, CO 80260",80260,CO,,,THORNTON
"GARFIELD BEACH CVS, L.L.C.",DEA,"2791 AGOURA RD., THOUSAND OAKS, CA 91361",91361,CA,,,THOUSAND OAKS
THREE RIVERS HEALTH,DEA,"701 S. HEALTH PARKWAY, THREE RIVERS, MI 49093",49093,MI,,,THREE RIVERS
USAF- 72ND MDSS/SGSM,DEA,"7050 AIR DEPOT BLVD, BLDG 1094, TINKER AFB, OK 73145",73145,OK,,,TINKER AFB
TIOGA DRUG,DEA,"PO BOX 639, 106 N. MAIN, TIOGA, ND 58852",58852,ND,,,TIOGA
TOHATCHI PHS,DEA,"07 CHOOSGAI DR, P.O. BOX 142, TOHATCHI, NM 87325",87325,NM,,,TOHATCHI
WALGREEN CO.,DEA,"4580 MONROE ST, TOLEDO, OH 43613",43613,OH,,,TOLEDO
VETERANS ADMIN OUTPATIENT,DEA,"1200 SOUTH DETROIT AVENUE, PHARMACY 119, TOLEDO, OH 43614",43614,OH,,,TOLEDO
WALGREEN CO.,DEA,"28426 TOMBALL PARKWAY, TOMBALL, TX 77375",77375,TX,,,TOMBALL
"WALGREEN EASTERN CO., INC.",DEA,"1311 ROUTE 37 W, TOMS RIVER, NJ 08755",08755,NJ,,,TOMS RIVER
"WALGREEN EASTERN CO., INC.",DEA,"2601 SHERIDAN DRIVE, TONAWANDA, NY 14150",14150,NY,,,TONAWANDA
THE MEDICINE STORE,DEA,"760 NORTHSTAR COURT, TONGANOXIE, KS 66086",66086,KS,,,TONGANOXIE
WALGREEN CO.,DEA,"1001 SW TOPEKA BLVD., TOPEKA, KS 66612",66612,KS,,,TOPEKA
KAISER FOUNDATION HEALTH PLAN,DEA,"20790 MADRONA AVENUE, TORRANCE, CA 90503",90503,CA,,,TORRANCE
COMMUNITY CARE RX NJ,DEA,"225 W. RTE 46, SUITE 4, TOTOWA, NJ 07512",07512,NJ,,,TOTOWA
GUTHRIE TOWANDA MEMORIAL HOSPITAL,DEA,"91 HOSPITAL DRIVE, TOWANDA, PA 18848",18848,PA,,,TOWANDA
KAISER PERMANENTE PHRMCY #431,DEA,"2185 W GRANT LINE RD, TRACY, CA 95377",95377,CA,,,TRACY
DBA NUCARA PHARMACY #12,DEA,"500 SECOND ST., TRAER, IA 50675",50675,IA,,,TRAER
USAF- DAVID GRANT MEDICAL CENTER,DEA,"BLDG 777 1ST FLOOR WEST WING, 101 BODIN CIRCLE, TRAVIS AFB, CA 94535",94535,CA,,,TRAVIS AFB
