,Business Name,Address 1,Address 2,"City, State Zip",Map URL
164,"RELIABLE REXALL SUNSET PHARMACY, INC",801 IRVING STREET,,"SAN FRANCISCO, CA 94122",http://maps.google.com/maps?q=RELIABLE%20REXALL%20SUNSET%20PHARMACY%20INC%2C801%20IRVING%20STREET%2C+SAN%20FRANCISCO%2C+CA+94122
166,RODERICK PHARMACY GROUP INC,DBA RX EXPRESS PHARMACY,711 E MARKET STREET,"STOCKTON, CA 95202",http://maps.google.com/maps?q=RODERICK%20PHARMACY%20GROUP%20INC%2CDBA%20RX%20EXPRESS%20PHARMACY%2C+STOCKTON%2C+CA+95202
167,"SACRAMENTO STATE, STUDENT HEALTH SERVICES PHARMACY",THE WELL 6000 J STREET 1ST FL,,"SACRAMENTO, CA 95819",http://maps.google.com/maps?q=SACRAMENTO%20STATE%20STUDENT%20HEALTH%20SERVICES%20PHARMACY%2CTHE%20WELL%206000%20J%20STREET%201ST%20FL%2C+SACRAMENTO%2C+CA+95819
170,SAN LEANDRO HOSPITAL,13855 E 14TH STREET,,"SAN LEANDRO, CA 94578",http://maps.google.com/maps?q=SAN%20LEANDRO%20HOSPITAL%2C13855%20E%2014TH%20STREET%2C+SAN%20LEANDRO%2C+CA+94578
171,SAN MATEO MEDICAL CENTER,222 W. 39TH AVE,,"SAN MATEO, CA 94403",http://maps.google.com/maps?q=SAN%20MATEO%20MEDICAL%20CENTER%2C222%20W.%2039TH%20AVE%2C+SAN%20MATEO%2C+CA+94403
172,SAN MATEO NEIGHBORHOOD PHARMACY,9 37TH AVENUE,,"SAN MATEO, CA 94403",http://maps.google.com/maps?q=SAN%20MATEO%20NEIGHBORHOOD%20PHARMACY%2C9%2037TH%20AVENUE%2C+SAN%20MATEO%2C+CA+94403
173,SAVCO PHARMACY,455 OCONNOR DR,SUITE 190,"SAN JOSE, CA 95128",http://maps.google.com/maps?q=SAVCO%20PHARMACY%2C455%20OCONNOR%20DR%2C+SAN%20JOSE%2C+CA+95128
174,SCRIPTDASH INC.,1400 TENNESSEE STREET UNIT 2,,"SAN FRANCISCO, CA 94107",http://maps.google.com/maps?q=SCRIPTDASH%20INC%2C1400%20TENNESSEE%20STREET%20UNIT%202%2C+SAN%20FRANCISCO%2C+CA+94107
176,SF GENERAL HOSPITAL MED CEN,DEPT OF PHARMACY ROOM 1P2,1001 POTRERO AVE,"SAN FRANCISCO, CA 94110",http://maps.google.com/maps?q=SF%20GENERAL%20HOSPITAL%20MED%20CEN%2CDEPT%20OF%20PHARMACY%20ROOM%201P2%2C+SAN%20FRANCISCO%2C+CA+94110
178,SORCI HEALTHCARE PHARMACY,15714 LOS GATOS BLVD STE A,,"LOS GATOS, CA 95032",http://maps.google.com/maps?q=SORCI%20HEALTHCARE%20PHARMACY%2C15714%20LOS%20GATOS%20BLVD%20STE%20A%2C+LOS%20GATOS%2C+CA+95032
180,STANFORD EMERYVILLE HEALTH CENTER PHARMACY,"5800 HOLLIS STREET, ROOM 2325",,"EMERYVILLE, CA 94608",http://maps.google.com/maps?q=STANFORD%20EMERYVILLE%20HEALTH%20CENTER%20PHARMACY%2C5800%20HOLLIS%20STREET%2C%20ROOM%202325%2C+EMERYVILLE%2C+CA+94608
181,STUDENT HLTH CENTER PHARMACY,SONOMA STATE UNIVERSITY,1801 EAST COTATI AVENUE,"ROHNERT PARK, CA 94928",http://maps.google.com/maps?q=STUDENT%20HLTH%20CENTER%20PHARMACY%2CSONOMA%20STATE%20UNIVERSITY%2C+ROHNERT%20PARK%2C+CA+94928
182,STUDENT HLTH SERVICE PHARMACY,SAN FRANCISCO STATE UNIVERSITY,1600 HOLLOWAY AVE,"SAN FRANCISCO, CA 94132",http://maps.google.com/maps?q=STUDENT%20HLTH%20SERVICE%20PHARMACY%2CSAN%20FRANCISCO%20STATE%20UNIVERSITY%2C+SAN%20FRANCISCO%2C+CA+94132
184,SUNSHINE CENTER PHARMACY,1166 OLD MISSION ROAD,,"SOUTH SAN FRANCISCO, CA 94080",http://maps.google.com/maps?q=SUNSHINE%20CENTER%20PHARMACY%2C1166%20OLD%20MISSION%20ROAD%2C+SOUTH%20SAN%20FRANCISCO%2C+CA+94080
185,TEDS DRUGS,27453 HESPERIAN BLVD.,,"HAYWARD, CA 94545",http://maps.google.com/maps?q=TEDS%20DRUGS%2C27453%20HESPERIAN%20BLVD.%2C+HAYWARD%2C+CA+94545
186,TENNYSON PHARMACY,589 WEST TENNYSON ROAD,,"HAYWARD, CA 94544",http://maps.google.com/maps?q=TENNYSON%20PHARMACY%2C589%20WEST%20TENNYSON%20ROAD%2C+HAYWARD%2C+CA+94544
187,THE MEDICINE SHOPPE PHARMACY,812 5TH ST.,,"MARYSVILLE, CA 95901",http://maps.google.com/maps?q=THE%20MEDICINE%20SHOPPE%20PHARMACY%2C812%205TH%20ST.%2C+MARYSVILLE%2C+CA+95901
190,UNITED PHARMACY,2929 TELEGRAPH AVENUE,,"BERKELEY, CA 94705",http://maps.google.com/maps?q=UNITED%20PHARMACY%2C2929%20TELEGRAPH%20AVENUE%2C+BERKELEY%2C+CA+94705
191,UNIV OF CAL,"TANG CENTER, 2222 BANCROFT WAY",ROOM 1115,"BERKELEY, CA 94720",http://maps.google.com/maps?q=UNIV%20OF%20CAL%2CTANG%20CENTER%2C%202222%20BANCROFT%20WAY%2C+BERKELEY%2C+CA+94720
193,USAF 9MDG/SGSM FM4686,15301 WARREN SHINGLE RD,,"BEALE AFB, CA 95903",http://maps.google.com/maps?q=USAF%20MDGSGSM%20FM%2C15301%20WARREN%20SHINGLE%20RD%2C+BEALE%20AFB%2C+CA+95903
194,USAF- DAVID GRANT MEDICAL CENTER,BLDG 777 1ST FLOOR WEST WING,101 BODIN CIRCLE,"TRAVIS AFB, CA 94535",http://maps.google.com/maps?q=USAF%20DAVID%20GRANT%20MEDICAL%20CENTER%2CBLDG%20777%201ST%20FLOOR%20WEST%20WING%2C+TRAVIS%20AFB%2C+CA+94535
195,USAF-BASE EXCHANGE PHARMACY,461 SKYMASTER CIRCLE,"BLDG 650, ROOM 149","TRAVIS AFB, CA 94535",http://maps.google.com/maps?q=USAFBASE%20EXCHANGE%20PHARMACY%2C461%20SKYMASTER%20CIRCLE%2C+TRAVIS%20AFB%2C+CA+94535
196,VASCONI DRUGS,1381 MAIN ST,,"SAINT HELENA, CA 94574",http://maps.google.com/maps?q=VASCONI%20DRUGS%2C1381%20MAIN%20ST%2C+SAINT%20HELENA%2C+CA+94574
197,VET ADMINISTRATION,2221 MARTIN LUTHER KING JR WAY,PHARMACY SERVICE,"OAKLAND, CA 94612",http://maps.google.com/maps?q=VET%20ADMINISTRATION%2C2221%20MARTIN%20LUTHER%20KING%20JR%20WAY%2C+OAKLAND%2C+CA+94612
198,VISITACION VALLEY PHARMACY,100 LELAND AVE,,"SAN FRANCISCO, CA 94134",http://maps.google.com/maps?q=VISITACION%20VALLEY%20PHARMACY%2C100%20LELAND%20AVE%2C+SAN%20FRANCISCO%2C+CA+94134
199,VITACARE PHARMACY,2447 TELEGRAPH AVE,,"OAKLAND, CA 94612",http://maps.google.com/maps?q=VITACARE%20PHARMACY%2C2447%20TELEGRAPH%20AVE%2C+OAKLAND%2C+CA+94612
202,WALGREEN CO.,1050 REDWOOD STREET,,"VALLEJO, CA 94590",http://maps.google.com/maps?q=WALGREEN%20CO%2C1050%20REDWOOD%20STREET%2C+VALLEJO%2C+CA+94590
204,WALGREEN CO.,11565 SAN PABLO AVE,,"EL CERRITO, CA 94530",http://maps.google.com/maps?q=WALGREEN%20CO%2C11565%20SAN%20PABLO%20AVE%2C+EL%20CERRITO%2C+CA+94530
205,WALGREEN CO.,1189 POTRERO AVE,,"SAN FRANCISCO, CA 94110",http://maps.google.com/maps?q=WALGREEN%20CO%2C1189%20POTRERO%20AVE%2C+SAN%20FRANCISCO%2C+CA+94110
206,WALGREEN CO.,121 E EL CAMINO REAL,,"MOUNTAIN VIEW, CA 94040",http://maps.google.com/maps?q=WALGREEN%20CO%2C121%20E%20EL%20CAMINO%20REAL%2C+MOUNTAIN%20VIEW%2C+CA+94040
207,WALGREEN CO.,15500 WASHINGTON AVE,,"SAN LEANDRO, CA 94579",http://maps.google.com/maps?q=WALGREEN%20CO%2C15500%20WASHINGTON%20AVE%2C+SAN%20LEANDRO%2C+CA+94579
209,WALGREEN CO.,1718 SOQUEL AVENUE,,"SANTA CRUZ, CA 95062",http://maps.google.com/maps?q=WALGREEN%20CO%2C1718%20SOQUEL%20AVENUE%2C+SANTA%20CRUZ%2C+CA+95062
211,WALGREEN CO.,201 FRONT ST.,,"SANTA CRUZ, CA 95060",http://maps.google.com/maps?q=WALGREEN%20CO%2C201%20FRONT%20ST.%2C+SANTA%20CRUZ%2C+CA+95060
212,WALGREEN CO.,210 MT HERMON RD,,"SCOTTS VALLEY, CA 95066",http://maps.google.com/maps?q=WALGREEN%20CO%2C210%20MT%20HERMON%20RD%2C+SCOTTS%20VALLEY%2C+CA+95066
213,WALGREEN CO.,2300 OTIS DRIVE,,"ALAMEDA, CA 94501",http://maps.google.com/maps?q=WALGREEN%20CO%2C2300%20OTIS%20DRIVE%2C+ALAMEDA%2C+CA+94501
214,WALGREEN CO.,260 EL CAMINO REAL,,"BURLINGAME, CA 94010",http://maps.google.com/maps?q=WALGREEN%20CO%2C260%20EL%20CAMINO%20REAL%2C+BURLINGAME%2C+CA+94010
215,WALGREEN CO.,275 SACRAMENTO ST,,"SAN FRANCISCO, CA 94111",http://maps.google.com/maps?q=WALGREEN%20CO%2C275%20SACRAMENTO%20ST%2C+SAN%20FRANCISCO%2C+CA+94111
216,WALGREEN CO.,2900 N MAIN ST,,"WALNUT CREEK, CA 94597",http://maps.google.com/maps?q=WALGREEN%20CO%2C2900%20N%20MAIN%20ST%2C+WALNUT%20CREEK%2C+CA+94597
217,WALGREEN CO.,3201 DIVISADERO ST,,"SAN FRANCISCO, CA 94123",http://maps.google.com/maps?q=WALGREEN%20CO%2C3201%20DIVISADERO%20ST%2C+SAN%20FRANCISCO%2C+CA+94123
219,WALGREEN CO.,423 N SANTA CRUZ AVE,,"LOS GATOS, CA 95030",http://maps.google.com/maps?q=WALGREEN%20CO%2C423%20N%20SANTA%20CRUZ%20AVE%2C+LOS%20GATOS%2C+CA+95030
220,WALGREEN CO.,4610 SONOMA HWY,,"SANTA ROSA, CA 95409",http://maps.google.com/maps?q=WALGREEN%20CO%2C4610%20SONOMA%20HWY%2C+SANTA%20ROSA%2C+CA+95409
221,WALGREEN CO.,498 CASTRO ST,,"SAN FRANCISCO, CA 94114",http://maps.google.com/maps?q=WALGREEN%20CO%2C498%20CASTRO%20ST%2C+SAN%20FRANCISCO%2C+CA+94114
222,WALGREEN CO.,5280 GEARY BLVD,,"SAN FRANCISCO, CA 94118",http://maps.google.com/maps?q=WALGREEN%20CO%2C5280%20GEARY%20BLVD%2C+SAN%20FRANCISCO%2C+CA+94118
224,WALGREEN CO.,6144 DEWEY DRIVE,,"CITRUS HEIGHTS, CA 95621",http://maps.google.com/maps?q=WALGREEN%20CO%2C6144%20DEWEY%20DRIVE%2C+CITRUS%20HEIGHTS%2C+CA+95621
226,WALGREEN CO.,7299 LAGUNA BLVD,,"ELK GROVE, CA 95758",http://maps.google.com/maps?q=WALGREEN%20CO%2C7299%20LAGUNA%20BLVD%2C+ELK%20GROVE%2C+CA+95758
227,WALGREEN CO.,75 NORTH HAM LANE,,"LODI, CA 95242",http://maps.google.com/maps?q=WALGREEN%20CO%2C75%20NORTH%20HAM%20LANE%2C+LODI%2C+CA+95242
230,WALGREEN CO.,855 COLUSA AVE,,"YUBA CITY, CA 95991",http://maps.google.com/maps?q=WALGREEN%20CO%2C855%20COLUSA%20AVE%2C+YUBA%20CITY%2C+CA+95991
231,WASHINGTON HOSPITAL PHARMACY,2000 MOWRY AVE,,"FREMONT, CA 94538",http://maps.google.com/maps?q=WASHINGTON%20HOSPITAL%20PHARMACY%2C2000%20MOWRY%20AVE%2C+FREMONT%2C+CA+94538
233,WELLNESS PHARMACY,14777 LOS GATOS BLVD #101,,"LOS GATOS, CA 95032",http://maps.google.com/maps?q=WELLNESS%20PHARMACY%2C14777%20LOS%20GATOS%20BLVD%20#101%2C+LOS%20GATOS%2C+CA+95032
234,WELLSPRING PHARMACY,4184 PIEDMONT AVE STE C,,"OAKLAND, CA 94611",http://maps.google.com/maps?q=WELLSPRING%20PHARMACY%2C4184%20PIEDMONT%20AVE%20STE%20C%2C+OAKLAND%2C+CA+94611
54,JEROLD PHELPS COMMUNITY HOSP,733 CEDAR STREET,,"GARBERVILLE, CA 95542",http://maps.google.com/maps?q=JEROLD%20PHELPS%20COMMUNITY%20HOSP%2C733%20CEDAR%20STREET%2C+GARBERVILLE%2C+CA+95542
154,OWENS PHARMACY  #3,2975 EAST ST,,"ANDERSON, CA 96007",http://maps.google.com/maps?q=OWENS%20PHARMACY%2C2975%20EAST%20ST%2C+ANDERSON%2C+CA+96007
155,PALCO PHARMACY,SUITE D,PO BOX 157,"SCOTIA, CA 95565",http://maps.google.com/maps?q=PALCO%20PHARMACY%2CSUITE%20D%2C+SCOTIA%2C+CA+95565
221,WALGREEN CO.,860 EAST AVENUE,,"CHICO, CA 95926",http://maps.google.com/maps?q=WALGREEN%20CO%2C860%20EAST%20AVENUE%2C+CHICO%2C+CA+95926
5,BARNES ARCATA FAMILY DRUG,1080 G STREET,,"ARCATA, CA 95521",http://maps.google.com/maps?q=BARNES%20ARCATA%20FAMILY%20DRUG%2C1080%20G%20STREET%2C+ARCATA%2C+CA+95521
15,CLONEYS PHARMACY INC,1567 CITY CENTER ROAD #35,,"MCKINLEYVILLE, CA 95519",http://maps.google.com/maps?q=CLONEYS%20PHARMACY%20INC%2C1567%20CITY%20CENTER%20ROAD%20#35%2C+MCKINLEYVILLE%2C+CA+95519
16,CLONEYS PHARMACY INC,2515 HARRISON AVENUE,,"EUREKA, CA 95501",http://maps.google.com/maps?q=CLONEYS%20PHARMACY%20INC%2C2515%20HARRISON%20AVENUE%2C+EUREKA%2C+CA+95501
28,FEATHER RIVER PHARMACY,5125 SKYWAY,,"PARADISE, CA 95969",http://maps.google.com/maps?q=FEATHER%20RIVER%20PHARMACY%2C5125%20SKYWAY%2C+PARADISE%2C+CA+95969
31,GREEN'S FORTUNA PHARMACY,1058 MAIN ST,,"FORTUNA, CA 95540",http://maps.google.com/maps?q=GREENS%20FORTUNA%20PHARMACY%2C1058%20MAIN%20ST%2C+FORTUNA%2C+CA+95540
90,KLAMATH TRIBAL HEALTH PHMCY,330 CHILOQUIN BLVD,,"CHILOQUIN, OR 97624",http://maps.google.com/maps?q=KLAMATH%20TRIBAL%20HEALTH%20PHMCY%2C330%20CHILOQUIN%20BLVD%2C+CHILOQUIN%2C+OR+97624
92,LAKE DISTRICT HOSPITAL,700 SOUTH J STREET,,"LAKEVIEW, OR 97630",http://maps.google.com/maps?q=LAKE%20DISTRICT%20HOSPITAL%2C700%20SOUTH%20J%20STREET%2C+LAKEVIEW%2C+OR+97630
94,LASSEN DRUG,271 MAIN STREET,P.O.BOX 827,"CHESTER, CA 96020",http://maps.google.com/maps?q=LASSEN%20DRUG%2C271%20MAIN%20STREET%2C+CHESTER%2C+CA+96020
118,OWENS PHARMACY #1,2025 COURT STREET,SUITE A,"REDDING, CA 96001",http://maps.google.com/maps?q=OWENS%20PHARMACY%2C2025%20COURT%20STREET%2C+REDDING%2C+CA+96001
119,OWENS PHARMACY #17,317 LAKE BLVD STE B,,"REDDING, CA 96003",http://maps.google.com/maps?q=OWENS%20PHARMACY%2C317%20LAKE%20BLVD%20STE%20B%2C+REDDING%2C+CA+96003
120,OWENS PHARMACY #18,"50 NUGGET LANE, STE C",PO BOX 1880,"WEAVERVILLE, CA 96093",http://maps.google.com/maps?q=OWENS%20PHARMACY%2C50%20NUGGET%20LANE%2C%20STE%20C%2C+WEAVERVILLE%2C+CA+96093
121,OWENS PHARMACY #2,2880 CHURN CREEK ROAD STE A,,"REDDING, CA 96002",http://maps.google.com/maps?q=OWENS%20PHARMACY%2C2880%20CHURN%20CREEK%20ROAD%20STE%20A%2C+REDDING%2C+CA+96002
125,QUINCY PHARMACY,411 MAIN ST.,,"QUINCY, CA 95971",http://maps.google.com/maps?q=QUINCY%20PHARMACY%2C411%20MAIN%20ST.%2C+QUINCY%2C+CA+95971
126,REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,,"FORTUNA, CA 95540",http://maps.google.com/maps?q=REDWOOD%20MEMORIAL%20HOSPITAL%2C3300%20RENNER%20DRIVE%2C+FORTUNA%2C+CA+95540
129,RINGS PHARMACY,362 MAIN STREET,PO BOX 577,"FERNDALE, CA 95536",http://maps.google.com/maps?q=RINGS%20PHARMACY%2C362%20MAIN%20STREET%2C+FERNDALE%2C+CA+95536
132,ROGUE COMMUNITY HEALTH PHARMACY,19 MYRTLE ST,,"MEDFORD, OR 97504",http://maps.google.com/maps?q=ROGUE%20COMMUNITY%20HEALTH%20PHARMACY%2C19%20MYRTLE%20ST%2C+MEDFORD%2C+OR+97504
133,ROGUE COMMUNITY HEALTH PHARMACY 2,8385 DIVISION ROAD,,"WHITE CITY, OR 97503",http://maps.google.com/maps?q=ROGUE%20COMMUNITY%20HEALTH%20PHARMACY%2C8385%20DIVISION%20ROAD%2C+WHITE%20CITY%2C+OR+97503
148,UNITED INDIAN HEALTH SERVICES,1600 WEEOT WAY,,"ARCATA, CA 95521",http://maps.google.com/maps?q=UNITED%20INDIAN%20HEALTH%20SERVICES%2C1600%20WEEOT%20WAY%2C+ARCATA%2C+CA+95521
156,VILLAGE DRUG CO,225 MAIN STREET,,"GREENVILLE, CA 95947",http://maps.google.com/maps?q=VILLAGE%20DRUG%20CO%2C225%20MAIN%20STREET%2C+GREENVILLE%2C+CA+95947
160,WALGREEN CO.,111 UNION AVE,,"GRANTS PASS, OR 97527",http://maps.google.com/maps?q=WALGREEN%20CO%2C111%20UNION%20AVE%2C+GRANTS%20PASS%2C+OR+97527
182,WILLOW CREEK PHARMACY,39050 HIGHWAY 299,,"WILLOW CREEK, CA 95573",http://maps.google.com/maps?q=WILLOW%20CREEK%20PHARMACY%2C39050%20HIGHWAY%20299%2C+WILLOW%20CREEK%2C+CA+95573
183,"YANTIS ENTERPRISES, INC",29670 ELLENSBURG AVE,,"GOLD BEACH, OR 97444",http://maps.google.com/maps?q=YANTIS%20ENTERPRISES%20INC%2C29670%20ELLENSBURG%20AVE%2C+GOLD%20BEACH%2C+OR+97444
0,APOTHECARY AT GOOD SAMARITAN,1040 NW 22ND AVE,STE 100,"PORTLAND, OR 97210",http://maps.google.com/maps?q=APOTHECARY%20AT%20GOOD%20SAMARITAN%2C1040%20NW%2022ND%20AVE%2C+PORTLAND%2C+OR+97210
1,APOTHECARY AT SALMON CREEK,2121 N.E. 139TH STREET,SUITE 310,"VANCOUVER, WA 98686",http://maps.google.com/maps?q=APOTHECARY%20AT%20SALMON%20CREEK%2C2121%20N.E.%20139TH%20STREET%2C+VANCOUVER%2C+WA+98686
3,COLUMBIA MEMORIAL HOSPITAL,2111 EXCHANGE ST,,"ASTORIA, OR 97103",http://maps.google.com/maps?q=COLUMBIA%20MEMORIAL%20HOSPITAL%2C2111%20EXCHANGE%20ST%2C+ASTORIA%2C+OR+97103
4,CONFEDERATED TRIBES OF GRAND RONDE,9605 GRAND RONDE RD,,"GRAND RONDE, OR 97347",http://maps.google.com/maps?q=CONFEDERATED%20TRIBES%20OF%20GRAND%20RONDE%2C9605%20GRAND%20RONDE%20RD%2C+GRAND%20RONDE%2C+OR+97347
5,DAVE'S PRESCRIPTION SHOP,911 SW 4TH AVENUE,,"CANBY, OR 97013",http://maps.google.com/maps?q=DAVES%20PRESCRIPTION%20SHOP%2C911%20SW%204TH%20AVENUE%2C+CANBY%2C+OR+97013
7,DOC PHARMACY SERVICES,20311 OLD HIGHWAY 9 SW,,"CENTRALIA, WA 98531",http://maps.google.com/maps?q=DOC%20PHARMACY%20SERVICES%2C20311%20OLD%20HIGHWAY%209%20SW%2C+CENTRALIA%2C+WA+98531
8,DRUG MART INC PHARMACY,SUITE A,P.O. BOX 159,"LA PINE, OR 97739",http://maps.google.com/maps?q=DRUG%20MART%20INC%20PHARMACY%2CSUITE%20A%2C+LA%20PINE%2C+OR+97739
10,EMANUEL HOSP & HEALTH CENTER,DIRECTOR OF PHARMACY SERVICES,2801 N GANTENBEIN AVE,"PORTLAND, OR 97227",http://maps.google.com/maps?q=EMANUEL%20HOSP%20%20HEALTH%20CENTER%2CDIRECTOR%20OF%20PHARMACY%20SERVICES%2C+PORTLAND%2C+OR+97227
12,"GENOA HEALTHCARE, LLC","110 BEAVERCREEK RD, STE 102",,"OREGON CITY, OR 97045",http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C110%20BEAVERCREEK%20RD%2C%20STE%20102%2C+OREGON%20CITY%2C+OR+97045
13,"GENOA HEALTHCARE, LLC",998 LIBRARY CT. ROOM 4,,"OREGON CITY, OR 97045",http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C998%20LIBRARY%20CT.%20ROOM%204%2C+OREGON%20CITY%2C+OR+97045
14,"GORDON'S PHARMACY AND GIFTS, LLC",314 S MAIN STREET,PO BOX 746,"CANYONVILLE, OR 97417",http://maps.google.com/maps?q=GORDONS%20PHARMACY%20AND%20GIFTS%20LLC%2C314%20S%20MAIN%20STREET%2C+CANYONVILLE%2C+OR+97417
18,KAISER FOUNDATION HEALTH PLAN,EAST INTERSTATE PHARMACY,3550 N. INTERSTATE AVENUE,"PORTLAND, OR 97227",http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CEAST%20INTERSTATE%20PHARMACY%2C+PORTLAND%2C+OR+97227
21,KAISER FOUNDATION HEALTH PLAN OF NW,BEAVERTON PHARMACY,4855 SW WESTERN AVENUE,"BEAVERTON, OR 97005",http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%20OF%20NW%2CBEAVERTON%20PHARMACY%2C+BEAVERTON%2C+OR+97005
22,KAISER PERM MED OFF PHCY,19500 SE STARK ST.,,"PORTLAND, OR 97233",http://maps.google.com/maps?q=KAISER%20PERM%20MED%20OFF%20PHCY%2C19500%20SE%20STARK%20ST.%2C+PORTLAND%2C+OR+97233
23,KAISER PERMANENTE,10100 SE SUNNYSIDE ROAD,,"CLACKAMAS, OR 97015",http://maps.google.com/maps?q=KAISER%20PERMANENTE%2C10100%20SE%20SUNNYSIDE%20ROAD%2C+CLACKAMAS%2C+OR+97015
24,KAISER PERMANENTE,5125 SKYLINE ROAD SOUTH,,"SALEM, OR 97306",http://maps.google.com/maps?q=KAISER%20PERMANENTE%2C5125%20SKYLINE%20ROAD%20SOUTH%2C+SALEM%2C+OR+97306
34,KAISER SUNNYBROOK PHARMACY,9900 SE SUNNYSIDE ROAD,,"CLACKAMAS, OR 97015",http://maps.google.com/maps?q=KAISER%20SUNNYBROOK%20PHARMACY%2C9900%20SE%20SUNNYSIDE%20ROAD%2C+CLACKAMAS%2C+OR+97015
36,KLICKITAT VALLEY HOSPITAL,310 SOUTH ROOSEVELT,,"GOLDENDALE, WA 98620",http://maps.google.com/maps?q=KLICKITAT%20VALLEY%20HOSPITAL%2C310%20SOUTH%20ROOSEVELT%2C+GOLDENDALE%2C+WA+98620
40,LEGACY MT. HOOD MEDICAL CENTER PHARMACY - RETAIL,24800 SE STARK STREET,,"GRESHAM, OR 97030",http://maps.google.com/maps?q=LEGACY%20MT%20HOOD%20MEDICAL%20CENTER%20PHARMACY%20%20RETAIL%2C24800%20SE%20STARK%20STREET%2C+GRESHAM%2C+OR+97030
44,PHS INDIAN HLTH CENTER,3750 CHEMAWA ROAD N.E.,,"SALEM, OR 97305",http://maps.google.com/maps?q=PHS%20INDIAN%20HLTH%20CENTER%2C3750%20CHEMAWA%20ROAD%20N.E.%2C+SALEM%2C+OR+97305
45,PROSSER MEMORIAL HOSPITAL,723 MEMORIAL STREET,,"PROSSER, WA 99350",http://maps.google.com/maps?q=PROSSER%20MEMORIAL%20HOSPITAL%2C723%20MEMORIAL%20STREET%2C+PROSSER%2C+WA+99350
46,PROVIDENCE HEALTH & SERVICES - OREGON,18610 NW CORNELL RD,SUITE 102,"HILLSBORO, OR 97124",http://maps.google.com/maps?q=PROVIDENCE%20HEALTH%20%20SERVICES%20%20OREGON%2C18610%20NW%20CORNELL%20RD%2C+HILLSBORO%2C+OR+97124
47,PROVIDENCE HEALTH & SERVICES - OREGON,5050 NE HOYT STREET,SUITE #142,"PORTLAND, OR 97213",http://maps.google.com/maps?q=PROVIDENCE%20HEALTH%20%20SERVICES%20%20OREGON%2C5050%20NE%20HOYT%20STREET%2C+PORTLAND%2C+OR+97213
48,PROVIDENCE HEALTH & SERVICES - OREGON,725  S. WAHANNA ROAD,,"SEASIDE, OR 97138",http://maps.google.com/maps?q=PROVIDENCE%20HEALTH%20%20SERVICES%20%20OREGON%2C725%20%20S.%20WAHANNA%20ROAD%2C+SEASIDE%2C+OR+97138
49,PROVIDENCE HEALTH & SERVICES - OREGON,9155 SOUTHWEST BARNES ROAD,,"PORTLAND, OR 97225",http://maps.google.com/maps?q=PROVIDENCE%20HEALTH%20%20SERVICES%20%20OREGON%2C9155%20SOUTHWEST%20BARNES%20ROAD%2C+PORTLAND%2C+OR+97225
53,RINEHART PHARMACY,230 ROWE ST,,"WHEELER, OR 97147",http://maps.google.com/maps?q=RINEHART%20PHARMACY%2C230%20ROWE%20ST%2C+WHEELER%2C+OR+97147
58,SALEM HEALTH,665 WINTER STREET SE,,"SALEM, OR 97301",http://maps.google.com/maps?q=SALEM%20HEALTH%2C665%20WINTER%20STREET%20SE%2C+SALEM%2C+OR+97301
60,SILVERTON HEALTH,1475 MT HOOD AVE,,"WOODBURN, OR 97071",http://maps.google.com/maps?q=SILVERTON%20HEALTH%2C1475%20MT%20HOOD%20AVE%2C+WOODBURN%2C+OR+97071
61,SKYLINE HOSPITAL,211 SKYLINE DRIVE,,"WHITE SALMON, WA 98672",http://maps.google.com/maps?q=SKYLINE%20HOSPITAL%2C211%20SKYLINE%20DRIVE%2C+WHITE%20SALMON%2C+WA+98672
62,SOUTH BEND PHARMACY INC,101 WILLAPA AVENUE,,"SOUTH BEND, WA 98586",http://maps.google.com/maps?q=SOUTH%20BEND%20PHARMACY%20INC%2C101%20WILLAPA%20AVENUE%2C+SOUTH%20BEND%2C+WA+98586
63,ST. CHARLES HEALTH SYSTEM INC,2500 NE NEFF RD,,"BEND, OR 97701",http://maps.google.com/maps?q=ST%20CHARLES%20HEALTH%20SYSTEM%20INC%2C2500%20NE%20NEFF%20RD%2C+BEND%2C+OR+97701
64,STAYTON PHARMACY,102 MARTIN DRIVE,SUITE A,"STAYTON, OR 97383",http://maps.google.com/maps?q=STAYTON%20PHARMACY%2C102%20MARTIN%20DRIVE%2C+STAYTON%2C+OR+97383
66,UNIV OF OREGON HEALTH CENTER,1590 EAST 13TH (PHYSCIAL ADDRESS),1232 UNIVERSITY OF OREGON,"EUGENE, OR 97403",http://maps.google.com/maps?q=UNIV%20OF%20OREGON%20HEALTH%20CENTER%2C1590%20EAST%2013TH%20(PHYSCIAL%20ADDRESS)%2C+EUGENE%2C+OR+97403
70,WALGREEN CO.,1450 S HWY 97,,"REDMOND, OR 97756",http://maps.google.com/maps?q=WALGREEN%20CO%2C1450%20S%20HWY%2097%2C+REDMOND%2C+OR+97756
71,WALGREEN CO.,14600 SW MURRAY SCHOLLS DR #201,,"BEAVERTON, OR 97007",http://maps.google.com/maps?q=WALGREEN%20CO%2C14600%20SW%20MURRAY%20SCHOLLS%20DR%20#201%2C+BEAVERTON%2C+OR+97007
